pid,psr,trg,yds,comp
669701,EM-0200,LD-0650,0,0
669704,MC-0700,DM-1600,9,1
669705,MC-0700,JW-6000,7,1
669706,MC-0700,JW-6000,4,1
669707,MC-0700,DM-1600,1,1
669708,MC-0700,BB-4100,0,0
669711,EM-0200,SV-0200,0,0
669717,MC-0700,TW-2270,11,1
669719,MC-0700,TW-2270,0,0
669725,MC-0700,BB-4100,26,1
669727,MC-0700,TW-2270,0,0
669730,EM-0200,RR-0130,44,1
669733,EM-0200,LD-0650,1,1
669741,MC-0700,BB-4100,15,1
669743,MC-0700,BB-4100,0,0
669744,EM-0200,OB-0075,6,1
669746,EM-0200,OB-0075,10,1
669747,EM-0200,RR-0130,0,0
669748,EM-0200,DH-1800,5,1
669749,EM-0200,RR-0130,0,0
669757,MC-0700,CB-1130,0,0
669758,MC-0700,TW-2270,21,1
669759,MC-0700,DS-4750,25,1
669773,MC-0700,TW-2270,0,0
669774,MC-0700,JH-0860,6,1
669783,SB-1100,DM-4300,2,1
669786,SB-1100,DM-4300,0,0
669793,CN-0500,CB-3850,25,1
669797,SB-1100,JM-1550,0,0
669798,CN-0500,TG-0900,0,0
669800,SB-1100,JM-1550,4,1
669801,SB-1100,MA-1400,22,1
669803,SB-1100,RM-1200,20,1
669806,SB-1100,DM-4300,0,0
669809,CN-0500,TG-0900,7,1
669811,CN-0500,GO-0100,28,1
669814,CN-0500,TG-0900,0,0
669817,SB-1100,ZE-0100,7,1
669819,SB-1100,DS-3300,0,0
669820,SB-1100,DS-3300,7,1
669822,SB-1100,MA-1400,8,1
669825,SB-1100,DM-4300,3,1
669828,SB-1100,JM-1550,0,0
669833,CN-0500,GO-0100,0,0
669834,CN-0500,TG-0900,5,1
669836,SB-1100,BC-0700,0,0
669838,SB-1100,ZE-0100,10,1
669841,SB-1100,JH-5750,0,0
669842,SB-1100,JH-5750,6,1
669843,SB-1100,JH-5750,0,0
669846,CN-0500,GO-0100,9,1
669856,SB-1100,DS-3300,-1,1
669858,CN-0500,TG-0900,12,1
669860,CN-0500,GO-0100,0,0
669861,CN-0500,FW-0750,0,0
669862,SB-1100,JM-1550,3,1
669864,SB-1100,JM-1550,0,0
669865,SB-1100,ZE-0100,12,1
669866,SB-1100,DS-3300,0,0
669867,SB-1100,JM-1550,0,0
669868,SB-1100,ZE-0100,0,0
669873,CN-0500,TG-0900,15,1
669875,CN-0500,JC-5400,13,1
669876,CN-0500,TG-0900,20,1
669877,CN-0500,GO-0100,28,1
669879,CN-0500,MT-1300,2,1
669884,SB-1100,ZE-0100,10,1
669889,CN-0500,JS-6700,0,0
669891,CN-0500,DF-2200,0,0
669893,SB-1100,BC-0700,6,1
669894,SB-1100,BC-0700,5,1
669897,SB-1100,JH-5750,0,0
669907,CN-0500,TG-0900,0,0
669909,SB-1100,MA-1400,11,1
669910,SB-1100,RM-1200,0,1
669911,SB-1100,ZE-0100,24,1
669912,SB-1100,DS-3300,0,0
669914,SB-1100,MA-1400,11,1
669918,SB-1100,DS-3300,0,0
669919,SB-1100,JH-5750,-1,1
669922,CN-0500,DF-2200,20,1
669924,CN-0500,CB-3850,9,1
669926,CN-0500,CB-3850,0,0
669928,CN-0500,CB-3850,0,0
669934,SB-1100,RM-1200,4,1
669935,SB-1100,MA-1400,0,0
669939,CN-0500,CB-3850,4,1
669946,SB-1100,DS-3300,0,0
669949,SB-1100,JM-1550,7,1
669950,SB-1100,ZE-0100,0,0
669951,SB-1100,MA-1400,0,0
669957,SB-1100,DS-3300,8,1
669958,SB-1100,DS-3300,9,1
669959,SB-1100,DS-3300,8,1
669960,SB-1100,ZE-0100,0,0
669964,CP-0500,JB-6950,11,1
669965,CP-0500,JB-6950,15,1
669970,JF-1900,KJ-1400,11,1
669973,JF-1900,KA-0400,6,1
669977,JF-1900,JF-2800,4,1
669981,CP-0500,JG-3700,21,1
669982,CP-0500,MF-0950,33,1
669986,JF-1900,CG-1030,0,0
669989,JF-1900,SS-2100,22,1
669992,JF-1900,NB-0450,9,1
669994,JF-1900,CG-1060,0,0
669995,JF-1900,SS-2100,16,1
669997,JF-1900,KJ-1400,0,0
670002,CP-0500,LF-0200,14,1
670005,CP-0500,JG-3700,0,0
670007,JF-1900,JF-2800,4,1
670009,JF-1900,JR-3270,9,1
670010,JF-1900,SS-2100,29,1
670012,JF-1900,MB-4050,3,1
670013,JF-1900,JA-1025,10,1
670017,CP-0500,AE-0750,0,0
670018,CP-0500,LF-0200,9,1
670019,CP-0500,LF-0200,0,0
670026,CP-0500,LF-0200,0,0
670027,CP-0500,MF-0950,3,1
670030,JF-1900,CG-1030,8,1
670031,JF-1900,JF-2800,0,0
670032,JF-1900,JF-2800,0,1
670035,JF-1900,KJ-1400,-1,1
670040,CP-0500,MF-0950,0,0
670041,CP-0500,JB-6950,35,1
670043,CP-0500,JB-6950,0,0
670044,CP-0500,DJ-1325,8,1
670047,JF-1900,NB-0450,11,1
670048,JF-1900,KJ-1400,4,1
670050,JF-1900,MB-4050,10,1
670051,JF-1900,KA-0400,0,0
670052,JF-1900,MB-4050,0,0
670053,JF-1900,SS-2100,0,0
670057,CP-0500,JG-3700,14,1
670060,CP-0500,JG-3700,0,0
670061,CP-0500,JB-6750,3,1
670065,JF-1900,SS-2100,7,1
670066,JF-1900,SS-2100,4,1
670067,JF-1900,CG-1030,5,1
670071,CP-0500,AE-0750,8,1
670075,CP-0500,JB-6950,0,0
670076,CP-0500,LF-0200,16,1
670077,CP-0500,AE-0750,9,1
670079,CP-0500,MF-0950,23,1
670080,CP-0500,JB-6950,4,1
670083,JF-1900,KA-0400,0,0
670084,JF-1900,CG-1030,8,1
670089,CP-0500,DJ-1325,11,1
670092,JF-1900,KJ-1400,1,1
670097,CP-0500,JG-3700,11,1
670100,CP-0500,JG-3700,16,1
670101,CP-0500,AE-0750,11,1
670103,CP-0500,,0,0
670106,JF-1900,SS-2100,0,0
670107,JF-1900,MB-4050,9,1
670108,JF-1900,MB-4050,0,0
670109,JF-1900,CG-1030,9,1
670110,JF-1900,SS-2100,0,0
670111,JF-1900,CG-1060,31,1
670112,JF-1900,SS-2100,0,0
670113,JF-1900,CG-1030,23,1
670114,JF-1900,,0,0
670116,JF-1900,CG-1030,0,0
670121,TB-2300,JE-0100,7,1
670123,TB-2300,BL-0100,2,1
670124,TB-2300,DL-1700,17,1
670127,TB-2300,RG-2200,47,1
670131,RT-0150,LM-1150,1,1
670133,RT-0150,RM-1500,15,1
670136,RT-0150,RM-1500,17,1
670141,TB-2300,DL-1700,19,1
670142,TB-2300,DL-1700,18,1
670143,TB-2300,SC-0400,9,1
670144,TB-2300,RG-2200,0,0
670148,TB-2300,RG-2200,7,1
670149,TB-2300,BL-0100,2,1
670150,TB-2300,RG-2200,0,0
670152,RT-0150,RM-1500,0,0
670153,RT-0150,JL-0215,0,1
670158,TB-2300,BL-0100,0,0
670161,RT-0150,RM-1500,0,0
670162,RT-0150,RM-1500,0,0
670164,TB-2300,DA-0900,11,1
670165,TB-2300,RG-2200,1,1
670166,TB-2300,BL-0100,0,0
670169,RT-0150,JL-0215,10,1
670171,RT-0150,JG-3050,0,0
670175,TB-2300,RG-2200,0,0
670178,TB-2300,DL-1700,12,1
670180,TB-2300,JE-0100,0,0
670182,TB-2300,JE-0100,0,0
670184,RT-0150,RM-1500,0,0
670185,TB-2300,LB-0500,2,1
670191,RT-0150,LM-1150,3,1
670194,RT-0150,JC-0400,0,0
670197,TB-2300,JE-0100,14,1
670198,TB-2300,DL-1700,11,1
670200,TB-2300,BL-0100,18,1
670202,TB-2300,DL-1700,16,1
670205,RT-0150,JL-0215,10,1
670206,RT-0150,JG-3050,7,1
670207,RT-0150,JL-0215,18,1
670210,RT-0150,JL-0215,15,1
670211,RT-0150,LM-1150,8,1
670213,RT-0150,KS-2350,0,0
670214,RT-0150,KS-2350,23,1
670215,RT-0150,JC-0400,29,1
670221,TB-2300,RG-2200,12,1
670224,TB-2300,RG-2200,13,1
670225,TB-2300,JE-0100,9,1
670229,TB-2300,BL-0100,0,0
670232,RT-0150,LM-1150,4,1
670234,RT-0150,JL-0215,18,1
670235,RT-0150,RM-1500,7,1
670239,TB-2300,SC-0400,0,0
670240,TB-2300,RG-2200,33,1
670242,TB-2300,DL-1700,0,0
670243,TB-2300,DL-1700,0,0
670245,RT-0150,JL-0215,0,0
670246,RT-0150,RM-1500,7,1
670247,RT-0150,RM-1500,4,1
670248,RT-0150,LM-1150,3,1
670249,RT-0150,KS-2350,0,0
670250,TB-2300,JE-0100,5,1
670251,TB-2300,DL-1700,0,0
670252,TB-2300,JE-0100,10,1
670257,RT-0150,JG-3050,3,1
670262,TB-2300,BL-0100,25,1
670263,TB-2300,JE-0100,20,1
670265,TB-2300,JE-0100,16,1
670268,RT-0150,RM-1500,7,1
670269,RT-0150,JC-0400,5,1
670270,RT-0150,JC-0400,0,0
670271,RT-0150,JG-3050,15,1
670272,RT-0150,KS-2350,25,1
670273,RT-0150,JL-0215,0,0
670274,RT-0150,,0,0
670275,RT-0150,RM-1500,5,1
670276,RT-0150,DS-2170,6,1
670277,RT-0150,KS-2350,0,0
670279,RT-0150,RM-1500,0,0
670280,RT-0150,JC-0400,0,0
670287,RT-0150,KS-2350,10,1
670288,RT-0150,KS-2350,0,0
670289,RT-0150,JG-3050,25,1
670291,MS-4100,CJ-1100,11,1
670294,MS-4100,GT-0100,6,1
670295,MS-4100,EE-0050,5,1
670300,MS-4100,TR-0370,0,1
670303,AS-1600,AW-1650,6,1
670304,AS-1600,JM-0200,0,0
670305,AS-1600,TK-0150,15,1
670308,AS-1600,TK-0150,8,1
670315,MS-4100,EE-0050,0,0
670316,MS-4100,AA-0025,0,0
670319,AS-1600,CW-1450,-3,1
670323,MS-4100,EE-0050,0,0
670327,AS-1600,TK-0150,0,0
670330,AS-1600,CW-1450,8,1
670331,AS-1600,DH-1450,0,0
670332,AS-1600,CW-1450,0,0
670336,MS-4100,GT-0100,7,1
670337,MS-4100,CJ-1100,0,0
670338,MS-4100,AA-0025,0,0
670342,AS-1600,DT-0850,1,1
670343,AS-1600,CW-1450,0,0
670348,MS-4100,CJ-1100,17,1
670349,MS-4100,BP-0600,0,0
670350,AS-1600,JM-0200,0,0
670351,AS-1600,DT-0850,23,1
670352,AS-1600,TK-0150,2,1
670353,AS-1600,AW-1650,6,1
670354,AS-1600,CW-1450,13,1
670359,MS-4100,GT-0100,14,1
670361,MS-4100,GT-0100,12,1
670365,MS-4100,CJ-1100,0,0
670372,AS-1600,CW-1450,7,1
670375,AS-1600,TK-0150,0,0
670378,AS-1600,JM-0200,11,1
670380,AS-1600,TK-0150,18,1
670381,AS-1600,TK-0150,2,1
670385,MS-4100,JB-2700,0,0
670386,MS-4100,CJ-1100,0,0
670388,AS-1600,AW-1650,0,0
670392,AS-1600,TK-0150,4,1
670398,MS-4100,CJ-1100,14,1
670399,MS-4100,CJ-1100,13,1
670400,MS-4100,GT-0100,0,0
670401,MS-4100,LM-1500,6,1
670402,MS-4100,GT-0100,16,1
670404,MS-4100,TR-0370,10,1
670405,MS-4100,CJ-1100,0,0
670408,AS-1600,AW-1650,0,1
670409,AS-1600,JM-0200,7,1
670411,MS-4100,CJ-1100,0,0
670412,MS-4100,TR-0370,4,1
670413,MS-4100,LM-1500,2,1
670416,AS-1600,JM-0200,17,1
670419,MS-4100,CJ-1100,30,1
670420,MS-4100,EE-0050,14,1
670421,MS-4100,CF-1550,0,0
670422,MS-4100,TR-0370,2,1
670424,MS-4100,EE-0050,5,1
670425,MS-4100,LM-1500,21,1
670432,MS-4100,TR-0370,4,1
670433,MS-4100,GT-0100,4,1
670434,MS-4100,CF-1550,0,0
670438,CD-0300,CC-3950,6,1
670440,CD-0300,DT-0850,-2,1
670444,DO-0300,TR-0370,10,1
670445,DO-0300,TR-0370,0,0
670448,MR-2500,JJ-4700,9,1
670449,MR-2500,JJ-4700,0,0
670451,MR-2500,JT-0300,7,1
670452,MR-2500,JJ-4700,17,1
670454,MR-2500,JJ-4700,21,1
670455,MR-2500,JT-0300,6,1
670462,MR-2500,RW-2200,0,0
670474,MR-2500,JJ-4700,35,1
670476,JW-5650,ME-0600,0,0
670477,JW-5650,AH-3862,0,0
670480,MR-2500,JJ-4700,17,1
670483,MR-2500,JH-1350,12,1
670487,MR-2500,JJ-4700,5,1
670491,MR-2500,JT-0300,14,1
670494,JW-5650,ME-0600,13,1
670496,JW-5650,CS-1950,13,1
670497,JW-5650,CB-2775,28,1
670501,JW-5650,ME-0600,0,0
670502,JW-5650,BM-3800,9,1
670510,MR-2500,TC-2050,10,1
670511,MR-2500,JT-0300,0,0
670512,MR-2500,JT-0300,0,0
670514,JW-5650,BM-3800,6,1
670515,JW-5650,AH-3862,0,0
670517,JW-5650,ME-0600,21,1
670518,JW-5650,CB-2775,20,1
670521,MR-2500,JJ-4700,8,1
670524,JW-5650,DD-3050,0,0
670525,JW-5650,DD-3050,0,0
670528,MR-2500,LT-0550,7,1
670529,MR-2500,DF-1875,6,1
670532,MR-2500,JT-0300,8,1
670536,JW-5650,DD-3050,4,1
670542,JW-5650,ME-0600,0,0
670546,MR-2500,JT-0300,4,1
670547,MR-2500,EW-0500,11,1
670548,MR-2500,JT-0300,12,1
670549,MR-2500,JJ-4700,9,1
670550,MR-2500,PD-0700,8,1
670553,MR-2500,JH-1350,9,1
670555,MR-2500,JT-0300,18,1
670556,MR-2500,JT-0300,7,1
670559,JW-5650,ME-0600,0,0
670561,JW-5650,BM-3800,17,1
670563,JW-5650,AH-3862,5,1
670566,JW-5650,CS-1950,0,0
670567,JW-5650,AH-3862,3,1
670569,MR-2500,DF-1875,4,1
670570,MR-2500,DF-1875,4,1
670571,MR-2500,JJ-4700,9,1
670573,MR-2500,DF-1875,11,1
670574,MR-2500,DF-1875,0,0
670575,MR-2500,TW-0650,8,1
670577,MR-2500,RW-2200,19,1
670578,MR-2500,JT-0300,8,1
670581,MR-2500,DF-1875,5,1
670587,JW-5650,DM-0450,7,1
670592,MR-2500,JJ-4700,5,1
670593,MR-2500,JT-0300,19,1
670594,MR-2500,DF-1875,0,0
670595,MR-2500,DF-1875,13,1
670597,MR-2500,JJ-4700,8,1
670602,JW-5650,LS-1900,0,0
670604,JW-5650,CS-1950,7,1
670605,JW-5650,CS-1950,4,1
670606,JW-5650,ME-0600,0,0
670607,JW-5650,ME-0600,0,0
670608,JW-5650,ME-0600,14,1
670613,JW-5650,AH-3862,6,1
670617,JW-5650,AH-3862,0,0
670621,MR-2500,JJ-4700,19,1
670622,MR-2500,RW-2200,5,1
670624,MR-2500,JH-1350,0,0
670625,MR-2500,JH-1350,0,0
670628,CP-0500,LF-0200,9,1
670632,CP-0500,JN-0625,38,1
670634,CP-0500,LF-0200,7,1
670635,CP-0500,JG-3700,6,1
670637,CP-0500,TN-0550,11,1
670643,JM-2900,TG-0025,6,1
670644,JM-2900,GB-0200,0,0
670647,CP-0500,MF-0950,0,0
670648,CP-0500,MF-0950,11,1
670652,JM-2900,GB-0200,0,0
670653,JM-2900,BH-0800,10,1
670656,CP-0500,JG-3700,0,0
670657,CP-0500,AE-0750,0,0
670658,CP-0500,LF-0200,3,1
670660,JM-2900,JD-2600,0,0
670662,JM-2900,DJ-1850,52,1
670664,JM-2900,BH-0800,0,0
670665,JM-2900,GB-0200,3,1
670670,CP-0500,LF-0200,0,0
670671,CP-0500,JB-6750,0,0
670674,JM-2900,GB-0200,-1,1
670676,JM-2900,TG-0025,9,1
670678,JM-2900,GB-0200,0,0
670679,JM-2900,GB-0200,13,1
670680,JM-2900,DJ-1850,16,1
670681,JM-2900,TG-0025,8,1
670682,JM-2900,TB-1060,4,1
670686,JM-2900,TG-0025,0,0
670687,JM-2900,BH-0800,2,1
670691,CP-0500,JN-0625,20,1
670694,CP-0500,JN-0625,0,0
670695,CP-0500,JN-0625,12,1
670698,CP-0500,CJ-1700,0,0
670699,CP-0500,JG-3700,13,1
670700,CP-0500,JB-6750,0,0
670701,CP-0500,LF-0200,15,1
670707,CP-0500,MF-0950,28,1
670708,CP-0500,LF-0200,8,1
670709,CP-0500,,0,0
670714,JM-2900,JD-2600,0,0
670716,JM-2900,GB-0200,0,0
670719,CP-0500,LF-0200,8,1
670721,CP-0500,MF-0950,60,1
670724,JM-2900,IC-0300,0,0
670727,JM-2900,IC-0300,12,1
670728,JM-2900,BH-0800,0,0
670730,CP-0500,JB-6750,39,1
670733,CP-0500,TN-0550,1,1
670736,JM-2900,TB-1060,0,0
670738,JM-2900,BH-0800,14,1
670740,JM-2900,GB-0200,12,1
670741,JM-2900,BH-0800,0,0
670747,CP-0500,LF-0200,0,0
670748,JM-2900,TG-0025,0,0
670749,JM-2900,GB-0200,8,1
670750,JM-2900,BH-0800,0,0
670752,CP-0500,MF-0950,0,0
670753,CP-0500,LF-0200,16,1
670757,JM-2900,TG-0025,0,0
670760,CP-0500,LF-0200,12,1
670761,CP-0500,MF-0950,0,0
670762,CP-0500,JB-6750,0,0
670763,CP-0500,DJ-1325,34,1
670765,CP-0500,MF-0950,7,1
670768,CP-0500,JG-3700,0,0
670771,CP-0500,LF-0200,6,1
670774,JM-2900,BH-0800,0,0
670775,JM-2900,TG-0025,9,1
670777,JM-2900,GB-0200,17,1
670778,JM-2900,TB-1060,17,1
670785,CP-0500,DJ-1325,10,1
670791,CP-0500,MF-0950,0,0
670794,JM-0850,TB-1060,5,1
670795,JM-0850,DB-3200,0,0
670796,JM-0850,BH-0800,6,1
670797,JM-0850,GB-0200,1,1
670799,JM-0850,BH-0800,0,0
670800,JM-0850,TB-1060,0,0
670804,CK-0100,VM-0250,13,1
670805,CK-0100,TS-2300,11,1
670806,CK-0100,BE-0350,4,1
670811,CK-0100,QP-0050,0,0
670816,NF-0250,KB-1900,0,0
670819,CK-0100,MD-0150,11,1
670820,CK-0100,RB-4900,0,0
670824,NF-0250,LK-0200,4,1
670826,NF-0250,BM-0250,5,1
670827,NF-0250,SB-0070,0,0
670834,NF-0250,TA-1050,9,1
670835,NF-0250,TA-1050,20,1
670837,CK-0100,BE-0350,0,0
670838,CK-0100,JS-3300,0,0
670839,CK-0100,JS-3300,0,0
670841,NF-0250,TA-1050,0,0
670843,NF-0250,JC-4300,0,0
670846,CK-0100,MD-0150,0,0
670851,NF-0250,TA-1050,3,1
670852,NF-0250,TM-0650,6,1
670853,NF-0250,SB-0070,0,0
670855,CK-0100,QP-0050,0,1
670857,CK-0100,VD-0100,0,0
670860,CK-0100,JS-3300,0,0
670865,CK-0100,GC-0350,0,0
670867,CK-0100,VD-0100,2,1
670870,NF-0250,TG-1950,15,1
670871,NF-0250,TG-1950,0,1
670873,NF-0250,KB-1900,0,0
670878,CK-0100,VD-0100,11,1
670879,CK-0100,QP-0050,33,1
670881,CK-0100,VD-0100,8,1
670882,CK-0100,VM-0250,0,0
670883,CK-0100,MD-0150,3,1
670884,CK-0100,VD-0100,3,1
670885,CK-0100,VD-0100,-1,1
670886,CK-0100,BM-2600,0,0
670893,NF-0250,JC-4300,8,1
670895,NF-0250,JC-4300,49,1
670896,NF-0250,TG-1950,-2,1
670905,NF-0250,TA-1050,0,0
670906,NF-0250,TA-1050,0,0
670908,CK-0100,QP-0050,0,0
670909,CK-0100,VD-0100,1,1
670910,CK-0100,JS-3300,8,1
670916,NF-0250,BQ-0050,5,1
670918,NF-0250,SB-0070,0,0
670922,CK-0100,TS-2300,0,0
670924,NF-0250,LK-0200,3,1
670934,CK-0100,JS-3300,16,1
670935,CK-0100,JS-3300,0,0
670937,CK-0100,JS-3300,0,0
670945,CK-0100,TS-2300,0,0
670946,CK-0100,JS-3300,10,1
670948,CK-0100,KG-0350,0,0
670949,CK-0100,TS-2300,0,0
670953,NF-0250,TA-1050,66,1
670959,CK-0100,BE-0350,4,1
670965,CK-0100,KG-0350,8,1
670966,CK-0100,KG-0350,9,1
670967,CK-0100,TS-2300,8,1
670968,CK-0100,VD-0100,0,0
670969,CK-0100,JS-3300,0,0
670970,CK-0100,JS-3300,0,0
670977,DB-3800,JH-4070,5,1
670979,DB-3800,BC-2325,0,0
670981,EM-0200,RR-0130,19,1
670983,EM-0200,RR-0130,0,0
670984,EM-0200,OB-0075,12,1
670986,EM-0200,SV-0200,24,1
670987,EM-0200,RR-0130,7,1
670990,EM-0200,OB-0075,2,1
670993,DB-3800,MI-0100,17,1
670995,DB-3800,CS-3400,0,0
670996,DB-3800,BW-0700,25,1
670998,DB-3800,WS-0925,34,1
671003,EM-0200,SV-0200,7,1
671005,DB-3800,BW-0700,46,1
671009,DB-3800,MI-0100,9,1
671010,DB-3800,BC-2325,26,1
671013,EM-0200,OB-0075,9,1
671015,EM-0200,DH-1800,0,0
671017,EM-0200,RR-0130,9,1
671018,EM-0200,LD-0650,22,1
671022,EM-0200,OB-0075,1,1
671025,DB-3800,BC-2325,1,1
671026,DB-3800,WS-0925,9,1
671027,DB-3800,BC-1850,14,1
671029,DB-3800,MC-2400,53,1
671034,EM-0200,,-13,0
671037,DB-3800,KR-1050,5,1
671038,DB-3800,MC-2400,9,1
671039,DB-3800,BW-0700,8,1
671040,DB-3800,MC-2400,11,1
671042,DB-3800,KR-1050,8,1
671043,DB-3800,BW-0700,6,1
671046,DB-3800,MC-2400,12,1
671051,DB-3800,WS-0925,2,1
671054,EM-0200,SV-0200,7,1
671056,EM-0200,DH-1800,0,0
671057,EM-0200,SV-0200,5,1
671060,EM-0200,OB-0075,8,1
671061,EM-0200,SV-0200,3,1
671062,EM-0200,MW-1475,8,1
671063,EM-0200,RR-0130,13,1
671064,EM-0200,WT-0600,7,1
671065,EM-0200,SV-0200,2,1
671070,EM-0200,DH-1800,8,1
671072,EM-0200,OB-0075,50,1
671075,DB-3800,MI-0100,10,1
671076,DB-3800,MI-0100,0,0
671077,DB-3800,MC-2400,12,1
671078,DB-3800,BW-0700,17,1
671083,DB-3800,MH-3300,0,0
671084,DB-3800,BC-2325,21,1
671089,EM-0200,RR-0130,0,0
671090,EM-0200,WT-0600,0,1
671092,DB-3800,BW-0700,4,1
671093,DB-3800,BC-2325,0,0
671096,EM-0200,RJ-0800,0,0
671097,EM-0200,RJ-0800,25,1
671099,EM-0200,RR-0130,0,0
671100,EM-0200,SV-0200,7,1
671102,DB-3800,MC-2400,6,1
671104,DB-3800,BC-2325,7,1
671107,DB-3800,WS-0925,11,1
671109,DB-3800,JH-4070,0,0
671110,DB-3800,BW-0700,20,1
671113,EM-0200,OB-0075,10,1
671118,EM-0200,DH-1800,0,0
671121,EM-0200,RJ-0800,6,1
671124,EM-0200,OB-0075,0,0
671125,EM-0200,SV-0200,0,0
671126,EM-0200,DH-1800,9,1
671129,DB-3800,CS-3400,6,1
671132,DB-3800,WS-0925,0,0
671134,EM-0200,OB-0075,38,1
671135,EM-0200,RR-0130,7,1
671136,EM-0200,DH-1800,20,1
671139,DB-3800,BC-2325,21,1
671141,DB-3800,BW-0700,0,0
671142,DB-3800,BW-0700,5,1
671144,DB-3800,WS-0925,6,1
671148,DB-3800,MI-0100,3,1
671149,DB-3800,MC-2400,0,0
671150,DB-3800,MC-2400,6,1
671153,DB-3800,BC-2325,12,1
671154,DB-3800,MC-2400,5,1
671155,DB-3800,CS-3400,0,0
671156,DB-3800,WS-0925,5,1
671157,DB-3800,BW-0700,16,1
671158,DB-3800,WS-0925,9,1
671162,DB-3800,CS-3400,9,1
671165,EM-0200,RR-0130,0,0
671166,EM-0200,SV-0200,5,1
671167,EM-0200,DH-1800,0,0
671172,TB-2650,MW-0500,0,0
671173,TB-2650,SD-0537,0,0
671175,JC-6200,MB-1800,7,1
671178,JC-6200,AJ-0430,2,1
671179,JC-6200,ER-0500,0,1
671185,TB-2650,KR-1200,6,1
671186,TB-2650,KR-1200,16,1
671187,TB-2650,,0,0
671189,TB-2650,MA-1150,-4,1
671200,JC-6200,ER-0500,2,1
671205,TB-2650,MA-1150,12,1
671206,TB-2650,MP-2350,9,1
671208,TB-2650,SD-0537,4,1
671213,TB-2650,MW-0500,0,0
671214,TB-2650,MA-1150,-2,1
671218,JC-6200,ER-0500,0,1
671219,JC-6200,AJ-0430,7,1
671220,JC-6200,AJ-0430,0,0
671229,JC-6200,MB-1800,20,1
671230,JC-6200,AJ-0430,0,0
671232,JC-6200,MF-1300,0,1
671235,TB-2650,MW-0500,0,0
671236,TB-2650,SD-0537,0,0
671237,TB-2650,SD-0537,0,0
671238,JC-6200,MB-1800,0,0
671239,JC-6200,AJ-0430,13,1
671240,JC-6200,AJ-0430,21,1
671246,JC-6200,AJ-0430,7,1
671248,JC-6200,MF-1300,3,1
671249,JC-6200,MW-3250,14,1
671250,JC-6200,MF-1300,17,1
671253,JC-6200,MM-0900,0,0
671254,JC-6200,MF-1300,8,1
671255,JC-6200,AJ-0430,0,0
671259,TB-2650,SD-0537,0,0
671260,TB-2650,SD-0537,12,1
671263,TB-2650,SD-0537,15,1
671264,TB-2650,SD-0537,0,0
671265,TB-2650,MW-0500,0,0
671268,JC-6200,AJ-0430,15,1
671269,JC-6200,AJ-0430,0,0
671271,JC-6200,AJ-0430,28,1
671272,JC-6200,AJ-0430,0,0
671274,JC-6200,MB-1800,0,0
671276,TB-2650,AP-0700,5,1
671280,TB-2650,JW-6560,8,1
671282,TB-2650,MP-2350,0,0
671283,TB-2650,JW-6560,0,0
671290,JC-6200,MM-0900,19,1
671292,JC-6200,MW-3250,0,0
671293,JC-6200,AJ-0430,7,1
671294,JC-6200,AJ-0430,5,1
671297,JC-6200,AJ-0430,11,1
671304,TB-2650,AP-0700,1,1
671305,TB-2650,SD-0537,20,1
671307,TB-2650,SD-0537,0,0
671308,TB-2650,MP-2350,6,1
671309,TB-2650,SD-0537,40,1
671312,JC-6200,MB-1800,5,1
671313,JC-6200,MW-3250,0,0
671314,JC-6200,JL-0280,0,0
671316,TB-2650,SD-0537,4,1
671317,TB-2650,CJ-1450,35,1
671322,PR-0300,MG-1150,3,1
671326,JF-1900,NB-0450,15,1
671327,JF-1900,SS-2100,0,0
671328,JF-1900,SS-2100,2,1
671331,JF-1900,JR-3270,2,1
671335,PR-0300,MF-0800,2,1
671336,PR-0300,AG-0500,30,1
671338,PR-0300,LG-0750,10,1
671341,PR-0300,DW-4300,0,0
671344,JF-1900,SS-2100,46,1
671345,JF-1900,JA-1025,2,1
671346,JF-1900,JR-3270,7,1
671348,JF-1900,JF-2800,5,1
671350,JF-1900,JR-3270,0,0
671353,PR-0300,SJ-0600,23,1
671355,PR-0300,KA-0650,0,1
671356,PR-0300,KA-0650,10,1
671361,PR-0300,MG-1150,2,1
671362,PR-0300,DI-0075,10,1
671364,PR-0300,JP-2800,7,1
671366,PR-0300,MF-0800,9,1
671369,JF-1900,CG-1060,0,0
671370,JF-1900,JA-1025,9,1
671371,JF-1900,CG-1060,39,1
671372,JF-1900,CG-1060,0,1
671373,JF-1900,JA-1025,0,0
671374,JF-1900,SS-2100,9,1
671375,JF-1900,KA-0400,3,1
671376,JF-1900,JA-1025,19,1
671379,JF-1900,JR-3270,0,0
671380,JF-1900,CG-1030,3,1
671385,PR-0300,MF-0800,11,1
671386,PR-0300,MG-1150,-1,1
671388,PR-0300,JP-2800,4,1
671390,PR-0300,KA-0650,7,1
671392,PR-0300,AG-0500,2,1
671393,PR-0300,KA-0650,5,1
671394,PR-0300,MF-0800,0,0
671395,PR-0300,DW-4300,10,1
671396,PR-0300,,0,0
671397,PR-0300,KA-0650,13,1
671402,JF-1900,KJ-1400,0,0
671404,JF-1900,KJ-1400,39,1
671406,JF-1900,CG-1030,5,1
671407,JF-1900,SS-2100,8,1
671412,PR-0300,SJ-0600,5,1
671414,PR-0300,MG-1150,4,1
671419,PR-0300,BO-0150,10,1
671420,PR-0300,AG-0500,0,0
671425,JF-1900,CG-1030,0,0
